paper,authors,title,position,"contribution ID"
MOPA066,"G. Wang, J. Chen, L. Huo, P. Liu, L. Wang, X. Shi, Z. Duan, H. Shi, G. Wu, X. Zhai","A pulser R&D for the HEPS booster bumper magnet",,617
MOPA115,"E. Johnson, A. Waets, G. Imesch, K. Bilko, M. Delrieux, M. Fraser, N. Emriskova, P.A. Arrutia Sota, R. Garcia Alia, T. Bass","Beam delivery of high-energy ion beams for irradiation experiments at the CERN Proton Synchrotron",,1999
MOPA105,"S. Boi","Fermilab's Muon Campus: Status, Experiments, and Future",,2504
MOPA184,"T.-M. Huang, D. Li, F. Zhao, F. Meng, H. Lin, P. Zhang, P. He, Q. Ma, Q. Wang","Normal-conducting 5-cell cavities for HEPS booster RF system",,1328
MOPA037,"D. Marx, J. Berg, B. Bhandari, K. Hamdi, D. Holmes, J. Kewisch, Y. Li, Y. Luo, C. Montag, V. Ptitsyn, S. Tepikian, F. Willeke, H. Witte, G. Hoffstaetter, M. Signorelli, B. Gamage","Lattice design of the EIC electron storage ring for energies down to 5 GeV",,1788
MOPA054,"T. von Witzleben, B. Holzer, J. Pretz, K. André, M. Smith, M. Klein, R. De Maria","Beam dynamics for concurrent operation of the LHeC and the HL-LHC",,1450
MOPA140,"D. Castronovo, D. Caiazza, I. Cudin, A. Gubertini, E. Karantzoulis, D. Rainone","The new Elettra 2.0 magnets",,1416
MOPA161,"C. Christou, A. Tropp, D. Child, J. Hares, S. Palmore","Adaptable gun pulser suitable for single bunch and programmed multibunch top-up and fill of storage ring light source",,2370
MOPA157,"M. Schaumann, S. Albrecht, R. Bartolini, M. Bieler, R. Bospflug, C. Buhr, J. Keil, J. Klute, A. Kock, G. Priebe, P. Radomi, G. Sahoo, M. Schloesser, R. Susen, H. Tiessen, M. Tischer, T. Vielitz, R. Wanzenberg","Motorized girder realignment test in the PETRA III storage ring",,797
MOPA163,"S. Di Mitri, M. Altissimo, A. Bianco, S. Cleva, S. Dastan, B. Diviacco, A. Fabris, E. Karantzoulis, S. Krecic, S. Lizzit, M. Lonza, K. Manukyan, L. Raimondi, N. Shafqat","Transverse deflecting cavities for short X-ray pulses at Elettra 2.0",,543
MOZG1,"D. Angal-Kalinin, A.-S. Mueller, F. Burkart, J. Jones, M. Schuh, R. Pompili, R. Corsini, T. Pacey, X. Li, F. Stephan","Electron beam test facilities for novel applications",,498
MOZG2,"R. Lindberg","Predicting collective dynamics and instabilities in storage ring light sources",,383
MOPL042,"H. Xu, Y. Wang, J. Gao, J. Tang, Y. Chen, D. Ji, A. Ma, B. Wang","Nonlinearity optimization for the 125 TeV SPPC collider ring lattice",,1386
MOPL087,"F. Lin, V. Ptitsyn, V. Morozov","Generation of Vertical Emittance through Transverse Coupling and its Impact on the Polarization in the EIC ESR",,1239
MOPL001,"M. Carlà, F. Carlier, H. Bartosik, R. Calaga, R. Tomas, S. Kostoglou","Status of the beam-based measurement of the skew-sextupolar component of the radio frequency field of a HL-LHC-type crab-cavity",,2061
MOPL132,"A. Pisent, E. Fagotti, A. Palmieri, F. Grespan, M. Comunian, C. Baltador, L. Bellan, V. Vercesi, P. Mereu, V. Conte, S. Bortolussi, A. Selva","Design optimization  for the construction of a linear accelerator driven BNCT facility",,2346
MOPL068,"F. Zimmermann, G. Franchetti, M. Ferro-Luzzi, P. Muggli, R. Ischebeck, R. Dadashi Motlagh, R. Jacobsson, R. Assmann, N. Mirian","Dark sector searches based on dielectric laser acceleration",,2104
MOPL002,"M. Carlà, G. Benedetti, L. Torino, U. Iriso, Z. Martí","AC excitation studies for full coupling operation",,2056
MOPL045,"M. Hostettler, A. Calia, S. Fartoukh, D. Jacquet, J. Wenninger","Operational beta* levelling at the LHC in 2022 and beyond",,1030
MOPL106,"E. Wang, J. Skaritka, V. Ranjbar, W. Liu","The design progress of a high charge, low energy spread polarized pre injector for electron ion collider",,800
MOPL033,"M. Giovannozzi, A. Abramov, W. Bartmann, M. Benedikt, R. Bruce, T. Risselada, F. Zimmermann, G. Perez-Segurana","Recent updates of the layout of the lattice of the CERN hadron-hadron Future Circular Collider",,923
MOPL082,"T. Xin, D. Wang, J. Zhai, X. Cui","Transient beam loading study in the storage ring of CEPC",,939
MOPL055,"Y. Wu, D. Barber, F. Carlier, E. Gianfelice-Wendt, T. Pieloni, L. van Riesen-Haupt","Spin-polarization simulations for the Future Circular Collider e+e- using Bmad",,640
MOPL099,"M. Kuriki, L. Guo, X. Jin, Z. Liptak, N. Yamamoto","GaAs cathode activation with Cs-K-Sb thin film",,911
MOPL063,"P. Kicsiny, X. Buffat, G. Iadarola, T. Pieloni, D. Schulte, M. Seidel","Benchmark and performance of beam-beam interaction models for XSUITE",,840
MOPL160,"J. Berg","A Fixed Field Alternating Gradient Lattice Design for Acceleration to energies as high as 5 TeV",,1655
MOPL134,"D. Gorelov, J. Barraza, Y. Batygin, K. Bishofberger, G. Dale, D. Dimitrov, S. Kurennoy, R. Thornton, E. Henestroza","LANSCE Accelerator Modernisation Project Studies at LANL",,2362
MOPL156,"J. Berg, B. Gamage, C. Liu, H. Lovelace III, S. Peggs, G. Robert-Demolaize, N. Tsoupas, D. Xu","Lattice design for the hadron storage ring of the Electron-Ion Collider",,1627
MOPL138,"E. Scott, Z. Shaw, I. Aponte, M. Weller, T. Burris-Mog, B. Dunham, P. Wiewior","Machine learning and Bayesian optimization for pulse shaping on a linear induction accelerator",,2479
MOPL071,"H. Kaji, Y. Funakoshi, S. Uehara","Bunch lifetime analysis based on the injection interval at SuperKEKB",,1797
MOPL155,"J. Berg","Calibration of the Main Linac Cryomodule Cavities for the CBETA Energy Recovery Linac",,1652
MOPL119,"S. Wagner, K. Kümpel, H. Podlech","Automated RF-conditioning utilizing machine learning",,1389
MOPL078,"Z. Duan, B. Wang, D. Ji, D. Wang, J. Gao, J. Wang, T. Chen, W. Xia, X. Li, Y. Wang","Beam polarization studies at the CEPC",,1911
MOPL073,"Z. Liptak","Toward a new era of spin-polarized electron beams at SuperKEKB",,1269
MOPL094,"F. Alharthi, A. Latina, F. Miyahara, I. Chaikovska, R. Chehab, V. Mytrochenko, Y. Zhao, Y. Enomoto","Benchmarking the FCC-ee positron source simulation tools using the SuperKEKB results",,2337
MOPL051,"D. Wang, C. Meng, D. Ji, H. Shi, J. Gao, J. Zhang, M. Li, X. Cui, Y. Liu","CEPC damping ring design in TDR stage",,1895
MOPL147,"R. Valizadeh, C. Benjamin","Ultra-thin film yttria enhanced gold photocathodes",,2522
MOPL179,"Y. Ishi, T. Uesugi, Y. Mori","A conceptual design of FFA ring for super heavy element production adopting the ERIT mechanism.",,1963
MOPL038,"C. Wiesner, P. Ziegler, C. Hernalsteens, D. Wollmann, F. Hülphers, J. Uythoven","Automated evaluation of LHC proton losses during high-energy beam dumps for the Post-Mortem System",,1100
MOPL187,"G. Ha, H.-s. Kong, S. Shin, C. Jing, J. Shao, J. Power, S.H. Kim, X. Lu","Bead-Pull of 0.2 THz Strucutre and Technical Issues",,2021
MOPL125,"Y. Huang, W. Dou","750 MHz IH-DTL for a proton therpy linac",,2077
MOPL122,"Y. Tang, Y. Yang, b. zhang, Y. Zhai, Z. Jia, L. Sun","Design of a 10.156 MHz pre-buncher for a heavy ion RFQ",,974
MOPL035,"S. Kostoglou, H. Bartosik, M. Soderen, G. Sterbini","Harmonics of 50 Hz on the beam spectrum of the Large Hadron Collider",,1160
MOPL098,"S. Belomestnykh, P. Bhat, A. Grassellino, S. Nagaitsev, H. Padamsee, S. Posen, A. Romanenko, A. Valishev, V. Shiltsev, V. Yakovlev","Helen: Traveling wave SRF Linear Collider Higgs factory",,1536
MOPL089,"S.-A. Udongwo, S. Gorgi Zadeh, R. Calaga, U. van Rienen","Design and optimisation of an 800 MHz 5-cell elliptical SRF cavity for T¯t working point of the future circular Electron-Positron Collider",,2310
MOPL186,"C. Geddes, M. Hogan, P. Musumeci, R. Assmann","Advanced accelerators for high energy physics and Snowmass AF06",,1466
MOPL027,"M. Le Garrec, A. Wegscheider, E. Maclean, F. Carlier, J. Dilly, R. Tomas, T. Persson","First measurement of fourth and fifth order chromaticity in the LHC",,1035
MOPL070,"A. Chance, T. Da Silva, B. Dalena, A. Ghribi","Status and plans for the high energy booster of the future electron-positron collider FCC-ee",,771
MOPL113,"E. Manosperti, R. Tomas, A. Pastushenko","Design of CLIC beam delivery system at 7 TeV",,1077
MOPL123,"Y. Yang, L. Sun, H. Zhao","Design of a CW RFQ as axial injector of high intensity cyclotron",,2674
MOPL069,"A. Franchi, S. Liuzzo, Z. Martí","Analytic derivative of orbit response matrix and dispersion with thick error sources and thick steerers implemented in python",,2688
MOPL142,"S.-D. Jang, S.-J. Park, Y.-G. Son","Test Lab Klystron-Modulator System for RF Components Performance Test  of PLS-II Linac",,2669
MOPL146,"R. Valizadeh, C. Benjamin, J. Conlon","Using HiPIMS to Deposit V3Si Super Conducting Thin Films of Single Target Deposition",,2533
MOPL080,"O. Xiao, D. Dong, G. Pei, Z. Zhang, Z. Zhou","Design of a S band high power klystron for BEPCII",,2630
MOPL180,"V. Morozov, A. Bogacz, A. Coxe, A. Seryi, B. Gamage, D. Trbojevic, D. Khan, F. Meot, G. Krafft, G. Hoffstaetter, J. Berg, J. Benesch, K. Price, K. Deitrick, R. Bodenstein, S. Brooks, Y. Roblin","Proton and electron RLA optics design",,1709
MOPL058,"L. van Riesen-Haupt, H. Burkhardt, M. Hofer, R. Tomas, T. Pieloni, T. Persson","Simulating Tilted Solenoids",,2096
MOPL032,"E. Todesco, M. Giovannozzi","Combined-function optics for the lattice of the CERN hadron-hadron Future Circular Collider ring",,922
MOPL012,"H. Huang, J. Kewisch, C. Liu, F. Meot, V. Ptitsyn, P. Oddo, V. Ranjbar, T. Roser, W. Schmidke","Non-destructive spin tune measurement of polarized protons in a storage ring",,1222
MOPL090,"Q. Luo, T. Liu, C. Zhang, Z. Zhou, A. Zhang","Design Progress for Accelerators of a Super Tau Charm Facility in China",,2275
MOPL154,"Y. Sahin, S. Biedron, T. Bolin, S. Kurennoy, S. Sosa Guitron, J. Upadhyay","Electromagnetic simulation of LANSCE chopper structure",,2690
MOPL097,"R. Costa, A. Latina, M. Olvegaard","Coupling between transverse and longitudinal beam dynamics in the first-stage CLIC decelerator",,2081
MOPL041,"Q. Wu, Y. Luo, Z. Li, S. De Silva, B. Xiao","EIC crab cavity multipole effects on dynamic aperture",,2709
MOPL141,"P. Korysko, A. Malyzhenkov, A. Aksoy, C. Robertson, J. Bateman, K. Sjobak, M. Dosanjh, R. Corsini, V. Rieker, W. Farabolini","The CLEAR user facility: a review of the experimental methods and future plans",,2305
MOPL137,"R. Nietubyc, P. Krawczyk, M. Staszczak, M. Terka, A. Wawrzyniak, M. Wójtowicz, R. Kwiatkowski","Magnetic lattice of PolFEL linac",,2282
MOPL096,"Y. Zhao, S. Doebert, A. Latina, J. Olivares Herrador","Use of a superconducting solenoid as a matching device for the compact linear collider positron source",,1432
MOPL166,"C. Carli, A. Lechner, C. Ahdida, D. Schulte, D. Calzolari, G. Lacerda, G. Lerner, K. Skoufaris, Y. Robert","Neutrino generated radiation from a high energy muon collider",,2209
MOPL118,"M. Maier, P. Gerhard","Status of the hydrogen gas stripper at the UNILAC at GSI",,2059
MOPL024,"M. Le Garrec, F. Carlier, J. Dilly, V. Ferrentino, E. Maclean, R. Tomas, K. Paraschou","Measurement and modelling of decapole errors in the LHC from beam-based studies",,1037
MOPL039,"C. Wiesner, C. Hernalsteens, M. Solfaroli, J. Wenninger, D. Wollmann, J. Uythoven","Machine protection perspective on the restart of the large hadron collider after long shutdown 2",,2073
MOPL117,"M. Heilmann, A. Rubin, C. Xiao, L. Groening, M. Kaiser, S. Mickat, X. Du","The New Intense Heavy Ion Alvarez 2.0 DTL at GSI",,2276
MOPL163,"B. Stechauner, C. Rogers, D. Schulte, E. Fol, J. Schieck, J. Ferreira Somoza","Thermodynamic characteristics of hydrogen in an ionization cooling channel for muon colliders",,1531
MOPL116,"S. Posen, A. Saini, B. Chase, D. Johnson, D. Neuffer, D. Passarelli, E. Pozdeyev, G. Eremeev, J. Eldred, N. Solyak, S. Belomestnykh, V. Yakovlev","A Booster Replacement Linac for the Future of High Energy Physics at Fermilab",,1725
MOPL167,"D. Stratakis, S. Jindariani, D. Li","Snowmass’21 Perspective on Future Muon Colliders",,2248
MOPL016,"N. Biancacci, D. Bodart, G. Bellodi, M. Bozzolan, N. Madysa, P.D. Meruga, R. Alemany-Fernandez, R. Scrivens","Advancements in injection efficiency modelling for the Low Energy Ion Ring (LEIR) at CERN",,2063
MOPL057,"L. van Riesen-Haupt, R. Tomas, T. Pieloni","Insertion Region Optics Correction Strategies for FCC-ee",,2113
MOPL056,"L. van Riesen-Haupt, G. Iadarola, R. Tomas, T. Pieloni, T. Persson","Updates on Accelerator Code Comparison Studies",,2108
MOPL165,"B. Stechauner, E. Fol, A. Latina, C. Rogers, D. Schulte, J. Schieck","Comparison of tracking codes for beam-matter interaction",,1541
MOPL036,"V. Rodin, L.S. Esposito, A. Lechner, A. Ciccotelli, P. Hermes, B. Lindstrom, M. D'Andrea, R. Bruce, S. Redaelli, E. Farina","Power deposition studies for betatron halo losses in HL-LHC",,1022
MOPL044,"F. Soubelet, M. Hostettler, S. Kostoglou, T. Persson, R. Tomas, C. Welsch","Prospect of operating with limited skew quadrupole corrector availability in the LHC interaction regions",,1005
MOPL023,"M. D'Andrea, O. Aberle, A. Abramov, L. Bandiera, R. Bruce, R. Cai, M. Calviani, Q. Demassieux, K. Dewhurst, M. Di Castro, L.S. Esposito, Y. Gavrikov, S. Gilardoni, V. Guidi, P. Hermes, Y. Ivanov, A. Lechner, B. Lindstrom, E. Matheson, A. Mazzolari, D. Mirarchi, J.-B. Potoine, S. Redaelli, G. Ricci, M. Romagnoni, R. Seidenbinder, S. Solis Paiva, M. Tamisari","Crystal collimation performance at the LHC with a 6.8 TeV proton beam",,1031
MOPL015,"F. Carlier, J. Cardona, A. Costa Ojeda, R. De Maria, J. Dilly, V. Ferrentino, E. Fol, M. Hofer, J. Keintzel, M. Le Garrec, E. Maclean, T. Persson, F. Soubelet, R. Tomas, L. van Riesen-Haupt, A. Wegscheider","LHC Run 3 optics corrections",,1092
MOPL064,"K. Skoufaris, C. Carli, D. Schulte, P. Raimondi","First design of a 10 TeV centre of mass energy muon collider",,1011
MOPL003,"V. Schoefer, H. Huang, C. Liu, F. Meot, V. Ptitsyn, G. Robert-Demolaize, V. Ranjbar, T. Shrey","Polarized proton operation at RHIC with partial snakes",,2182
MOPL128,"D. Bortolato, F. Grespan, A. Palmieri, A. Pisent","The IFMIF RFQ as a resonant combiner: equivalent circuit and operational scenarios",,2342
MOPL178,"T. Uesugi, Y. Mori, Y. Ishi","Short pulsed beam extraction from Kurns FFAG",,1916
MOPL034,"R. De Maria, B. Lindstrom, E. Métral, G. Iadarola, G. Sterbini, L. Mether, M. Giovannozzi, N. Mounet, R. Bruce, R. Tomas, S. Kostoglou, S. Redaelli, X. Buffat","High Luminosity LHC optics scenarios for Run 4",,929
MOPL135,"S. Shishodia, N. Gupta, R. Johari","Electron Acceleration by Self Focused q-Gaussian Laser Pulse in Plasma",,662
MOPL083,"B. Wang, Y. Wei, Y. Wang, C. Yu","Error correction for the high luminosity lattice of the CEPC",,1708
MOPL177,"A. Coxe, J. Benesch, R. Bodenstein, A. Bogacz, K. Deitrick, B. Gamage, D. Khan, K. Price, A. Seryi, J. Berg, S. Brooks, D. Trbojevic, V. Morozov","Status of error correction studies in support of FFA@CEBAF",,897
MOPL176,"R. Taylor, J. Pasternak, R. Appleby, A. Steinberg, S. Sheehy, E. Benedetto","Slow Extraction Techniques from Fixed Field Accelerators",,746
MOPL173,"Y. Ibaraki, E. Cicek, H. Ego, K. Sumi, K. Inami, M. Yotsuzuka, M. Otani, M. Yoshida, N. Saito, N. Kawamura, N. Hayashizaki, R. Kitamura, T. Morishita, T. Yamazaki, T. Iijima, T. Mibe, Y. Kondo, Y. Iwata, Y. Nakazawa, Y. Sue, Y. Takeuchi","Development of the diagnostic beamline for muon acceleration test with APF IH-DTL",,734
MOPL124,"C. Xu","Application of a modified feedforward control algorithm for superconducting cavity",,2039
MOPL111,"E. Nichelatti, M.D. Astorino, F. Borgognoni, C. Ronsivalle","An iterative algorithm to estimate the energy spectrum of an electron beam from PDD curves",,926
MOPL143,"F. Wang","Machine Learning based SRF cavity active resonance control",,826
MOPL100,"M. Kuriki, Z. Liptak, T. Omori, H. Tajino, T. Takahashi, J. Urakawa, K. Yokoya","Beam loading compensation of traveling wave LINAC to a multi-bunch pulse with gaps",,909
MOPL028,"A.-L. Perrot, S. Bartolome-Jimenez, T. Birtwistle, S. Chemli, B. Feral, H. Garcia Gavela, J. Oliveira, V. Ronfaut","Configuration management of the CERN accelerators complex on the road to long shutdown 3",,1070
MOPL062,"P. Kicsiny, X. Buffat, G. Iadarola, T. Pieloni, D. Schulte, M. Seidel","Bhabha scattering model for multi-turn tracking simulations at the FCC-ee",,841
MOPL103,"D. Storey, S. Gessner","Simulating Beam-Beam Collisions in Linear Colliders Using Particle-in-Cell Methods",,902
MOPL018,"M. Sabate-Gilarte, F. Cerutti","Radiation field characterization for present LHC and future HL-LHC forward physics experiments",,869
MOPL175,"O. Etisken, C. Milardi, P. Raimondi","Considerations for a new damping ring design of the FCC-ee pre-injector complex",,521
MOPL060,"A. Perillo Marcone, A. Abramov, A. Lechner, G. Broggi, G. Lerner, M. Calviani, R. Mena Andrade, R. Bruce, S. Redaelli","Beam absorbing material candidates for primary collimators for FCC-ee",,722
MOPL079,"Z. Zhang, A. Faus-Golfe, B. Bai, F. Zimmermann, H. Jiang, K. Oide","Monochromatization Interaction Region Optics Design for Direct s-channel production at FCC-ee",,776
MOPL112,"E. Manosperti, L. Deniau, A. Pastushenko, R. Tomas","MAD-NG for final focus design",,1083
MOPL183,"R. Bodenstein, A. Bogacz, A. Coxe, A. Seryi, B. Gamage, D. Trbojevic, D. Khan, J. Berg, J. Benesch, K. Price, K. Deitrick, S. Brooks, V. Morozov","Designing the spreaders and splitters for the FFA@CEBAF energy upgrade",,1628
MOPL172,"K. Sumi, H. Ego, Y. Ibaraki, T. Iijima, K. Inami, Y. Kondo, T. Mibe, Y. Nakazawa, M. Otani, N. Saito, Y. Sue, Y. Takeuchi, H. Yasuda, M. Yotsuzuka, M. Yoshida","Prototyping of a disk-loaded structure for muon acceleration",,659
MOPL161,"J. Berg","Choosing Cavity Voltages and Phases for the CBETA Multi-Pass Energy Recovery Linac",,1654
MOPL008,"H. Lovelace III, J. Berg, K. Drees, D. Holmes, C. Liu, V. Ptitsyn, M. Sangroula, N. Tsoupas","Lattice optimization for Electron Ion Collider Hadron storage ring injection",,1603
MOPL170,"T. Tolba, B. Klicek, E. Baussan, F. Terranova, M. Olvegaard, M. Dracos, N. Gazis, T. Ekelöf","The ESSvSB+ project",,1674
MOPL159,"J. Berg","A Double Bend Achromat Hybrid Pulsed Synchrotron Lattice for Accelerating Muons to 5 TeV",,1657
MOPL104,"P. Tracz, E. Iuciuc","Design modelling of RF injector for ICS gamma-ray source system",,1115
MOPL158,"J. Berg, R. Palmer, H. Witte","Lattice design for the interaction region of the electron-ion collider",,1640
MOPL091,"T. Liu, C. Zhang, L. Wang, Q. Luo","Design of a hybrid seven-bend-achromat-based lattice for a super tau charm facility",,2234
MOPL019,"R. Tomas, A. Calia, D. Mirarchi, D. Jacquet, E. Maclean, F. Ziliotto, F. Van der Veken, K. Paraschou, L. Deniau, M. D'Andrea, S. Kostoglou, S. Redaelli, T. Persson","Mitigation of losses at injection protection devices in the CERN LHC",,1610
MOPL157,"J. Berg, B. Gamage, H. Lovelace III, D. Marx, C. Montag, S. Peggs, V. Ptitsyn, G. Robert-Demolaize, D. Xu","Synchronizing the timing of the electron and Hadron storage rings in the Electron-Ion Collider",,1646
MOPL084,"B. Wang, H. Shi, C. Yu","Beam background study at BEPCII",,1858
MOPL031,"M. Rakic, R. Bruce, M. Giovannozzi, P. Hermes, G. Kotzian, S. Redaelli, M. Soderen, D. Valuch","Commissioning strategies of hollow electron lens residual kick compensation",,1066
MOPL140,"S.-W. Lee, C. Barbier, Y. Kang, A. Menshov, J. Moss","Design and fabrication of the waveguide Iris couplers for the Spallation Neutron Source drift tube linac",,1229
